site1,part/number,site2,document/type,purchase/order/number,indication,supplier,first/qty,purchase/order/quantity,created/date,eta,total/po/qty,total/number/of/po,eta/status,final/po/qty,index/part/number
GREECE,CTR3169,GREECE,Purchase Order,144928 BOII,O,LIM,90,5,24-12-2024,26-02-2025,50,2,1,5,CTR31691
GREECE,CTR3169,GREECE,Purchase Order,144950,O,LIM,124,45,23-01-2025,25-04-2025,50,2,2,45,CTR31692
GREECE,CTR3170,GREECE,Purchase Order,144918,O,AYD,92,20,18-12-2024,18-03-2025,20,1,1,20,CTR31701
GREECE,CTR3173,GREECE,Purchase Order,144928 BOII,O,LIM,26,5,24-12-2024,26-02-2025,5,1,1,5,CTR31731
GREECE,CTR3177,GREECE,Purchase Order,144918,O,AYD,85,30,18-12-2024,18-03-2025,50,2,1,30,CTR31771
GREECE,CTR3177,GREECE,Purchase Order,144963,O,AYD,103,20,27-01-2025,16-05-2025,50,2,2,20,CTR31772
GREECE,CTR3180,GREECE,Purchase Order,144928 BO,O,LIM,44,10,24-12-2024,05-02-2025,10,1,1,10,CTR31801
GREECE,CTR3181,GREECE,Purchase Order,144918,O,AYD,96,40,18-12-2024,18-03-2025,40,1,1,40,CTR31811
GREECE,CTR3187,GREECE,Purchase Order,CEO20409-144929,O,CAP,14,1,24-12-2024,29-01-2025,10,3,1,1,CTR31871
GREECE,CTR3187,GREECE,Purchase Order,144928 BO,O,LIM,45,5,24-12-2024,05-02-2025,10,3,2,5,CTR31872
GREECE,CTR3187,GREECE,Purchase Order,CEO20497-144951,O,CAP,7,4,23-01-2025,14-02-2025,10,3,3,4,CTR31873
GREECE,CTR3189,GREECE,Purchase Order,144965,O,IBERICA,35,3,27-01-2025,26-02-2025,3,1,1,3,CTR31891
GREECE,CTR3194,GREECE,Purchase Order,CSO488278_REPLEN,O,CAP,256,2,08-01-2025,07-02-2025,20,5,1,2,CTR31941
GREECE,CTR3194,GREECE,Purchase Order,CEO20495-144954b,O,CAP,190,3,23-01-2025,14-02-2025,20,5,2,3,CTR31942
GREECE,CTR3194,GREECE,Purchase Order,144887 BOII,O,LIM,7,5,26-11-2024,26-02-2025,20,5,3,10,CTR31943
GREECE,CTR3194,GREECE,Purchase Order,144928 BOII,O,LIM,29,5,24-12-2024,26-02-2025,20,5,4,10,CTR31944
GREECE,CTR3194,GREECE,Purchase Order,144950,O,LIM,44,5,23-01-2025,25-04-2025,20,5,5,5,CTR31945
GREECE,CTR3195,GREECE,Purchase Order,144952,O,IBERICA,8,2,23-01-2025,26-02-2025,2,1,1,2,CTR31951
GREECE,CTR3197,GREECE,Purchase Order,144963,O,AYD,161,20,27-01-2025,16-05-2025,20,1,1,20,CTR31971
GREECE,CTR3203,GREECE,Purchase Order,144928 BOII,O,LIM,114,15,24-12-2024,26-02-2025,20,2,1,20,CTR32031
GREECE,CTR3203,GREECE,Purchase Order,144952,O,IBERICA,38,5,23-01-2025,26-02-2025,20,2,2,20,CTR32032
GREECE,CTR3205,GREECE,Purchase Order,144928 BO,O,LIM,46,15,24-12-2024,05-02-2025,55,3,1,35,CTR32051
GREECE,CTR3205,GREECE,Purchase Order,144858 BOII,O,LIM,34,20,30-10-2024,05-02-2025,55,3,2,35,CTR32052
GREECE,CTR3205,GREECE,Purchase Order,144950,O,LIM,42,20,23-01-2025,25-04-2025,55,3,3,20,CTR32053
GREECE,CTR3209,GREECE,Purchase Order,144887 BO,O,LIM,45,20,26-11-2024,05-02-2025,60,3,1,20,CTR32091
GREECE,CTR3209,GREECE,Purchase Order,144928 BOII,O,LIM,91,20,24-12-2024,26-02-2025,60,3,2,20,CTR32092
GREECE,CTR3209,GREECE,Purchase Order,144950,O,LIM,125,20,23-01-2025,25-04-2025,60,3,3,20,CTR32093
GREECE,CTR3210,GREECE,Purchase Order,144892 BO,O,AYD,54,30,27-11-2024,20-02-2025,70,2,1,30,CTR32101
GREECE,CTR3210,GREECE,Purchase Order,144963,O,AYD,114,40,27-01-2025,16-05-2025,70,2,2,40,CTR32102
GREECE,CTR3211,GREECE,Purchase Order,144918,O,AYD,172,20,18-12-2024,18-03-2025,20,1,1,20,CTR32111
GREECE,CTR3219,GREECE,Purchase Order,CSO488278_REPLEN,O,CAP,257,2,08-01-2025,07-02-2025,2,1,1,2,CTR32191
GREECE,CTR3220,GREECE,Purchase Order,144949,O,IBERICA,128,2,21-01-2025,26-02-2025,2,1,1,2,CTR32201
GREECE,CTR3223,GREECE,Purchase Order,144965,O,IBERICA,2,6,27-01-2025,26-02-2025,46,2,1,6,CTR32231
GREECE,CTR3223,GREECE,Purchase Order,144963,O,AYD,62,40,27-01-2025,16-05-2025,46,2,2,40,CTR32232
GREECE,CTR3224,GREECE,Purchase Order,CEO20395-144920,O,CAP,33,1,18-12-2024,29-01-2025,1,1,1,1,CTR32241
GREECE,CTR3225,GREECE,Purchase Order,144925,O,FORMPART,52,4,20-12-2024,06-02-2025,8,2,1,4,CTR32251
GREECE,CTR3225,GREECE,Purchase Order,144966,O,FORMPART,59,4,28-01-2025,12-03-2025,8,2,2,4,CTR32252
GREECE,CTR3226,GREECE,Purchase Order,144950,O,LIM,43,5,23-01-2025,25-04-2025,5,1,1,5,CTR32261
GREECE,CTR3239,GREECE,Purchase Order,CEO20395-144920,O,CAP,34,3,18-12-2024,29-01-2025,3,1,1,3,CTR32391
GREECE,CTR3240,GREECE,Purchase Order,144837 BOII,O,AYD,4,20,18-10-2024,20-02-2025,20,1,1,20,CTR32401
GREECE,CTR3242,GREECE,Purchase Order,144965,O,IBERICA,26,2,27-01-2025,26-02-2025,2,1,1,2,CTR32421
GREECE,CTR3243,GREECE,Purchase Order,144892 BO,O,AYD,87,20,27-11-2024,20-02-2025,48,2,1,20,CTR32431
GREECE,CTR3243,GREECE,Purchase Order,144965,O,IBERICA,11,28,27-01-2025,26-02-2025,48,2,2,28,CTR32432
GREECE,CTR3245,GREECE,Purchase Order,CEO20521-144964,O,CAP,10,6,27-01-2025,14-02-2025,46,3,1,6,CTR32451
GREECE,CTR3245,GREECE,Purchase Order,144918,O,AYD,117,20,18-12-2024,18-03-2025,46,3,2,20,CTR32452
GREECE,CTR3245,GREECE,Purchase Order,144963,O,AYD,155,20,27-01-2025,16-05-2025,46,3,3,20,CTR32453
GREECE,CTR3247,GREECE,Purchase Order,CEO20521-144964,O,CAP,18,5,27-01-2025,14-02-2025,5,1,1,5,CTR32471
GREECE,CTR3253,GREECE,Purchase Order,144918,O,AYD,125,20,18-12-2024,18-03-2025,20,1,1,20,CTR32531
GREECE,CTR3254,GREECE,Purchase Order,144918,O,AYD,126,20,18-12-2024,18-03-2025,20,1,1,20,CTR32541
GREECE,CTR3258,GREECE,Purchase Order,CEO20521-144964,O,CAP,14,2,27-01-2025,14-02-2025,2,1,1,2,CTR32581
GREECE,CTR3260,GREECE,Purchase Order,144928 BO,O,LIM,47,10,24-12-2024,05-02-2025,10,1,1,10,CTR32601
GREECE,CTR3269,GREECE,Purchase Order,144968,O,IBERICA,9,3,28-01-2025,26-02-2025,7,2,1,3,CTR32691
GREECE,CTR3269,GREECE,Purchase Order,144966,O,FORMPART,85,4,28-01-2025,12-03-2025,7,2,2,4,CTR32692
GREECE,CTR3271,GREECE,Purchase Order,144858 BOIII,O,LIM,4,10,30-10-2024,26-02-2025,10,1,1,10,CTR32711
GREECE,CTR3275,GREECE,Purchase Order,CSO488278_REPLEN,O,CAP,258,2,08-01-2025,07-02-2025,2,1,1,2,CTR32751
GREECE,CTR3283,GREECE,Purchase Order,144963,O,AYD,212,20,27-01-2025,16-05-2025,20,1,1,20,CTR32831
GREECE,CTR3284,GREECE,Purchase Order,144928 BO,O,LIM,48,10,24-12-2024,05-02-2025,10,1,1,10,CTR32841
GREECE,CTR3286,GREECE,Purchase Order,144918,O,AYD,160,20,18-12-2024,18-03-2025,20,1,1,20,CTR32861
GREECE,CTR3290,GREECE,Purchase Order,144892 BO,O,AYD,86,30,27-11-2024,20-02-2025,30,1,1,30,CTR32901
GREECE,CTR3292,GREECE,Purchase Order,144925,O,FORMPART,92,4,20-12-2024,06-02-2025,12,2,1,4,CTR32921
GREECE,CTR3292,GREECE,Purchase Order,144966,O,FORMPART,111,8,28-01-2025,12-03-2025,12,2,2,8,CTR32922
GREECE,CTR3302,GREECE,Purchase Order,144892 BO,O,AYD,91,20,27-11-2024,20-02-2025,20,1,1,20,CTR33021
GREECE,CTR3304,GREECE,Purchase Order,CEO20531-144967,O,CAP,15,3,28-01-2025,14-02-2025,3,1,1,3,CTR33041
GREECE,CTR3305,GREECE,Purchase Order,144892 BO,O,AYD,57,20,27-11-2024,20-02-2025,20,1,1,20,CTR33051
GREECE,CTR3307,GREECE,Purchase Order,CEO20401-144926,O,CAP,27,2,20-12-2024,29-01-2025,6,2,1,2,CTR33071
GREECE,CTR3307,GREECE,Purchase Order,CSO488278_REPLEN,O,CAP,259,4,08-01-2025,07-02-2025,6,2,2,4,CTR33072
GREECE,CTR3308,GREECE,Purchase Order,144887 BO,O,LIM,46,5,26-11-2024,05-02-2025,10,2,1,5,CTR33081
GREECE,CTR3308,GREECE,Purchase Order,144950,O,LIM,45,5,23-01-2025,25-04-2025,10,2,2,5,CTR33082
GREECE,CTR3312,GREECE,Purchase Order,CEO20409-144929,O,CAP,17,3,24-12-2024,29-01-2025,3,1,1,3,CTR33121
GREECE,CTR3313,GREECE,Purchase Order,144963,O,AYD,167,20,27-01-2025,16-05-2025,20,1,1,20,CTR33131
GREECE,CTR3315,GREECE,Purchase Order,CEO20409-144929,O,CAP,40,5,24-12-2024,29-01-2025,10,2,1,5,CTR33151
GREECE,CTR3315,GREECE,Purchase Order,144887 BO,O,LIM,47,5,26-11-2024,05-02-2025,10,2,2,5,CTR33152
GREECE,CTR3319,GREECE,Purchase Order,CEO20493-144953,O,CAP,210,1,23-01-2025,14-02-2025,1,1,1,1,CTR33191
GREECE,CTR3322,GREECE,Purchase Order,144965,O,IBERICA,17,9,27-01-2025,26-02-2025,29,2,1,9,CTR33221
GREECE,CTR3322,GREECE,Purchase Order,144963,O,AYD,166,20,27-01-2025,16-05-2025,29,2,2,20,CTR33222
GREECE,CTR3331,GREECE,Purchase Order,144963,O,AYD,168,40,27-01-2025,16-05-2025,40,1,1,40,CTR33311
GREECE,CTR3335,GREECE,Purchase Order,144887 BO,O,LIM,48,10,26-11-2024,05-02-2025,30,3,1,10,CTR33351
GREECE,CTR3335,GREECE,Purchase Order,144858 BOIII,O,LIM,2,15,30-10-2024,26-02-2025,30,3,2,15,CTR33352
GREECE,CTR3335,GREECE,Purchase Order,144950,O,LIM,41,5,23-01-2025,25-04-2025,30,3,3,5,CTR33353
GREECE,CTR3353,GREECE,Purchase Order,CSO488278_REPLEN,O,CAP,260,2,08-01-2025,07-02-2025,2,1,1,2,CTR33531
GREECE,CTR3354,GREECE,Purchase Order,144918,O,AYD,127,20,18-12-2024,18-03-2025,20,1,1,20,CTR33541
GREECE,CTR3357,GREECE,Purchase Order,CSO490476_LREPLE,O,CAP,48,1,15-01-2025,07-02-2025,3,2,1,1,CTR33571
GREECE,CTR3357,GREECE,Purchase Order,144949,O,IBERICA,129,2,21-01-2025,26-02-2025,3,2,2,2,CTR33572
GREECE,CTR3360,GREECE,Purchase Order,144800 BO,O,IBERICA,28,5,17-09-2024,26-02-2025,5,1,1,5,CTR33601
GREECE,CTR3361,GREECE,Purchase Order,144892 BO,O,AYD,145,20,27-11-2024,20-02-2025,20,1,1,20,CTR33611
GREECE,CTR3365,GREECE,Purchase Order,144858 BOII,O,LIM,35,5,30-10-2024,05-02-2025,5,1,1,5,CTR33651
GREECE,CTR3367,GREECE,Purchase Order,CSO492875_REPLEN,O,CAP,71,15,23-01-2025,07-02-2025,295,3,1,15,CTR33671
GREECE,CTR3367,GREECE,Purchase Order,144918,O,AYD,99,60,18-12-2024,18-03-2025,295,3,2,60,CTR33672
GREECE,CTR3367,GREECE,Purchase Order,144963,O,AYD,116,220,27-01-2025,16-05-2025,295,3,3,220,CTR33673
GREECE,CTR3368,GREECE,Purchase Order,CSO488278_REPLEN,O,CAP,261,1,08-01-2025,07-02-2025,21,2,1,1,CTR33681
GREECE,CTR3368,GREECE,Purchase Order,144892 BO,O,AYD,146,20,27-11-2024,20-02-2025,21,2,2,20,CTR33682
GREECE,CTR3370,GREECE,Purchase Order,144928 BOII,O,LIM,31,15,24-12-2024,26-02-2025,15,1,1,15,CTR33701
GREECE,CTR3372,GREECE,Purchase Order,CSO488278_REPLEN,O,CAP,262,6,08-01-2025,07-02-2025,8,2,1,6,CTR33721
GREECE,CTR3372,GREECE,Purchase Order,144677 BOIV,O,IBERICA,6,2,12-06-2024,26-02-2025,8,2,2,2,CTR33722
GREECE,CTR3373,GREECE,Purchase Order,144949,O,IBERICA,130,1,21-01-2025,26-02-2025,1,1,1,1,CTR33731
GREECE,CTR3390,GREECE,Purchase Order,CEO20409-144929,O,CAP,16,2,24-12-2024,29-01-2025,2,1,1,2,CTR33901
GREECE,CTR3392,GREECE,Purchase Order,CSO490470_REPLEN,O,CAP,42,2,16-01-2025,07-02-2025,2,1,1,2,CTR33921
GREECE,CTR3393,GREECE,Purchase Order,144928 BOII,O,LIM,30,10,24-12-2024,26-02-2025,10,1,1,10,CTR33931
GREECE,CTR3402,GREECE,Purchase Order,144968,O,IBERICA,12,1,28-01-2025,26-02-2025,1,1,1,1,CTR34021
GREECE,CTR3414,GREECE,Purchase Order,CEO20409-144929,O,CAP,18,2,24-12-2024,29-01-2025,2,1,1,2,CTR34141
GREECE,CTR3435,GREECE,Purchase Order,CEO20493-144953,O,CAP,211,3,23-01-2025,14-02-2025,3,1,1,3,CTR34351
GREECE,CTR3436,GREECE,Purchase Order,CSO492875_REPLEN,O,CAP,72,3,23-01-2025,07-02-2025,7,2,1,3,CTR34361
GREECE,CTR3436,GREECE,Purchase Order,144966,O,FORMPART,91,4,28-01-2025,12-03-2025,7,2,2,4,CTR34362
GREECE,CTR3439,GREECE,Purchase Order,CSO488278_REPLEN,O,CAP,263,2,08-01-2025,07-02-2025,2,1,1,2,CTR34391
GREECE,CTR3440,GREECE,Purchase Order,144955,O,IBERICA,70,1,23-01-2025,26-02-2025,1,1,1,1,CTR34401
GREECE,CTR3444,GREECE,Purchase Order,144858 BOII,O,LIM,36,5,30-10-2024,05-02-2025,10,2,1,10,CTR34441
GREECE,CTR3444,GREECE,Purchase Order,144887 BO,O,LIM,49,5,26-11-2024,05-02-2025,10,2,2,10,CTR34442
GREECE,CTR3457,GREECE,Purchase Order,CEO20493-144953,O,CAP,212,1,23-01-2025,14-02-2025,1,1,1,1,CTR34571
GREECE,CTR3469,GREECE,Purchase Order,CSO488278_REPLEN,O,CAP,264,2,08-01-2025,07-02-2025,2,1,1,2,CTR34691
GREECE,CTR3473,GREECE,Purchase Order,CEO20409-144929,O,CAP,38,1,24-12-2024,29-01-2025,1,1,1,1,CTR34731
GREECE,CTR3479,GREECE,Purchase Order,CEO20409-144929,O,CAP,39,5,24-12-2024,29-01-2025,10,2,1,5,CTR34791
GREECE,CTR3479,GREECE,Purchase Order,144858 BOII,O,LIM,37,5,30-10-2024,05-02-2025,10,2,2,5,CTR34792
GREECE,CTR3488,GREECE,Purchase Order,CEO20395-144920,O,CAP,59,2,18-12-2024,29-01-2025,2,1,1,2,CTR34881
GREECE,CTR3494,GREECE,Purchase Order,144950,O,LIM,157,5,23-01-2025,25-04-2025,5,1,1,5,CTR34941
GREECE,CTR3497,GREECE,Purchase Order,CSO490476_LREPLE,O,CAP,49,2,15-01-2025,07-02-2025,2,1,1,2,CTR34971
GREECE,CTR3499,GREECE,Purchase Order,CSO490476_LREPLE,O,CAP,50,1,15-01-2025,07-02-2025,1,1,1,1,CTR34991
GREECE,CTR3500,GREECE,Purchase Order,CSO490476_LREPLE,O,CAP,51,2,15-01-2025,07-02-2025,2,1,1,2,CTR35001
GREECE,CTRE1122,GREECE,Purchase Order,CEO20401-144926,O,CAP,13,8,20-12-2024,29-01-2025,18,3,1,8,CTRE11221
GREECE,CTRE1122,GREECE,Purchase Order,CEO20531-144967,O,CAP,6,6,28-01-2025,14-02-2025,18,3,2,6,CTRE11222
GREECE,CTRE1122,GREECE,Purchase Order,144966,O,FORMPART,49,4,28-01-2025,12-03-2025,18,3,3,4,CTRE11223
GREECE,CTRE1124,GREECE,Purchase Order,144928 BOII,O,LIM,16,10,24-12-2024,26-02-2025,25,2,1,10,CTRE11241
GREECE,CTRE1124,GREECE,Purchase Order,144950,O,LIM,21,15,23-01-2025,25-04-2025,25,2,2,15,CTRE11242
GREECE,CTRE1126,GREECE,Purchase Order,144925,O,FORMPART,33,4,20-12-2024,06-02-2025,4,1,1,4,CTRE11261
GREECE,CTRE1127,GREECE,Purchase Order,CSO488278_REPLEN,O,CAP,265,2,08-01-2025,07-02-2025,7,3,1,5,CTRE11271
GREECE,CTRE1127,GREECE,Purchase Order,CSO492875_REPLEN,O,CAP,73,3,23-01-2025,07-02-2025,7,3,2,5,CTRE11272
GREECE,CTRE1127,GREECE,Purchase Order,CEO20493-144953,O,CAP,213,2,23-01-2025,14-02-2025,7,3,3,2,CTRE11273
GREECE,CTRE1128,GREECE,Purchase Order,144963,O,AYD,224,20,27-01-2025,16-05-2025,20,1,1,20,CTRE11281
GREECE,CTRE1133,GREECE,Purchase Order,144928 BOII,O,LIM,7,10,24-12-2024,26-02-2025,20,2,1,10,CTRE11331
GREECE,CTRE1133,GREECE,Purchase Order,144950,O,LIM,6,10,23-01-2025,25-04-2025,20,2,2,10,CTRE11332
GREECE,CTRE1136,GREECE,Purchase Order,144800 BO,O,IBERICA,29,2,17-09-2024,26-02-2025,2,1,1,2,CTRE11361
GREECE,CTRE1137,GREECE,Purchase Order,144918,O,AYD,167,20,18-12-2024,18-03-2025,20,1,1,20,CTRE11371
GREECE,CTRE1140,GREECE,Purchase Order,144892 BO,O,AYD,142,20,27-11-2024,20-02-2025,40,2,1,20,CTRE11401
GREECE,CTRE1140,GREECE,Purchase Order,144963,O,AYD,219,20,27-01-2025,16-05-2025,40,2,2,20,CTRE11402
GREECE,CTRE1141,GREECE,Purchase Order,CEO20395-144920,O,CAP,50,10,18-12-2024,29-01-2025,10,1,1,10,CTRE11411
GREECE,CTRE1142,GREECE,Purchase Order,CEO20521-144964,O,CAP,24,1,27-01-2025,14-02-2025,1,1,1,1,CTRE11421
GREECE,CTRE1144,GREECE,Purchase Order,144963,O,AYD,220,40,27-01-2025,16-05-2025,40,1,1,40,CTRE11441
GREECE,CTRE1153,GREECE,Purchase Order,144925,O,FORMPART,72,4,20-12-2024,06-02-2025,12,2,1,4,CTRE11531
GREECE,CTRE1153,GREECE,Purchase Order,144966,O,FORMPART,90,8,28-01-2025,12-03-2025,12,2,2,8,CTRE11532
GREECE,CTRE1154,GREECE,Purchase Order,CEO20395-144920,O,CAP,29,1,18-12-2024,29-01-2025,1,1,1,1,CTRE11541
GREECE,CTRE1155,GREECE,Purchase Order,CEO20493-144953,O,CAP,214,2,23-01-2025,14-02-2025,2,1,1,2,CTRE11551
GREECE,CTRE1162,GREECE,Purchase Order,CEO20493-144953,O,CAP,215,3,23-01-2025,14-02-2025,7,2,1,3,CTRE11621
GREECE,CTRE1162,GREECE,Purchase Order,144965,O,IBERICA,36,4,27-01-2025,26-02-2025,7,2,2,4,CTRE11622
GREECE,CTRE1163,GREECE,Purchase Order,144918,O,AYD,170,20,18-12-2024,18-03-2025,20,1,1,20,CTRE11631
GREECE,CTRE1165,GREECE,Purchase Order,144949,O,IBERICA,131,1,21-01-2025,26-02-2025,1,1,1,1,CTRE11651
GREECE,CTRE1167,GREECE,Purchase Order,CSO488278_REPLEN,O,CAP,266,1,08-01-2025,07-02-2025,1,1,1,1,CTRE11671
GREECE,CTRE1176,GREECE,Purchase Order,144949,O,IBERICA,132,1,21-01-2025,26-02-2025,1,1,1,1,CTRE11761
GREECE,CTRE1178,GREECE,Purchase Order,144955,O,IBERICA,29,5,23-01-2025,26-02-2025,35,3,1,15,CTRE11781
GREECE,CTRE1178,GREECE,Purchase Order,144965,O,IBERICA,29,10,27-01-2025,26-02-2025,35,3,2,15,CTRE11782
GREECE,CTRE1178,GREECE,Purchase Order,144918,O,AYD,171,20,18-12-2024,18-03-2025,35,3,3,20,CTRE11783
GREECE,CTRE1182,GREECE,Purchase Order,144928 BOII,O,LIM,21,10,24-12-2024,26-02-2025,10,1,1,10,CTRE11821
GREECE,CTRE1186,GREECE,Purchase Order,CSO490470_REPLEN,O,CAP,43,1,16-01-2025,07-02-2025,1,1,1,1,CTRE11861
GREECE,CTRE1218,GREECE,Purchase Order,CEO20493-144953,O,CAP,216,3,23-01-2025,14-02-2025,3,1,1,3,CTRE12181
GREECE,CTRE1247,GREECE,Purchase Order,CEO20395-144920,O,CAP,60,1,18-12-2024,29-01-2025,1,1,1,1,CTRE12471
GREECE,CTRE1249,GREECE,Purchase Order,CSO490476_LREPLE,O,CAP,52,1,15-01-2025,07-02-2025,1,1,1,1,CTRE12491
GREECE,CTRE1250,GREECE,Purchase Order,CEO20409-144929,O,CAP,49,1,24-12-2024,29-01-2025,1,1,1,1,CTRE12501
GREECE,CTRE1251,GREECE,Purchase Order,CSO490476_LREPLE,O,CAP,53,1,15-01-2025,07-02-2025,1,1,1,1,CTRE12511
GREECE,CTRE1252,GREECE,Purchase Order,CEO20395-144920,O,CAP,61,1,18-12-2024,29-01-2025,1,1,1,1,CTRE12521
GREECE,CTRE1253,GREECE,Purchase Order,CEO20395-144920,O,CAP,62,1,18-12-2024,29-01-2025,1,1,1,1,CTRE12531
GREECE,CTRE2116,GREECE,Purchase Order,CEO20493-144953,O,CAP,217,1,23-01-2025,14-02-2025,1,1,1,1,CTRE21161
GREECE,CTRE2122,GREECE,Purchase Order,CEO20401-144926,O,CAP,14,13,20-12-2024,29-01-2025,13,1,1,13,CTRE21221
GREECE,CTRE2123,GREECE,Purchase Order,144950,O,LIM,9,5,23-01-2025,25-04-2025,5,1,1,5,CTRE21231
GREECE,CTRE2124,GREECE,Purchase Order,144887 BO,O,LIM,50,5,26-11-2024,05-02-2025,25,3,1,5,CTRE21241
GREECE,CTRE2124,GREECE,Purchase Order,144928 BOII,O,LIM,17,15,24-12-2024,26-02-2025,25,3,2,15,CTRE21242
GREECE,CTRE2124,GREECE,Purchase Order,144950,O,LIM,22,5,23-01-2025,25-04-2025,25,3,3,5,CTRE21243
GREECE,CTRE2126,GREECE,Purchase Order,144925,O,FORMPART,46,8,20-12-2024,06-02-2025,20,2,1,8,CTRE21261
GREECE,CTRE2126,GREECE,Purchase Order,144966,O,FORMPART,50,12,28-01-2025,12-03-2025,20,2,2,12,CTRE21262
GREECE,CTRE2128,GREECE,Purchase Order,144963,O,AYD,222,40,27-01-2025,16-05-2025,40,1,1,40,CTRE21281
GREECE,CTRE2129,GREECE,Purchase Order,144918,O,AYD,166,20,18-12-2024,18-03-2025,20,1,1,20,CTRE21291
GREECE,CTRE2131,GREECE,Purchase Order,144918,O,AYD,165,20,18-12-2024,18-03-2025,40,2,1,20,CTRE21311
GREECE,CTRE2131,GREECE,Purchase Order,144963,O,AYD,217,20,27-01-2025,16-05-2025,40,2,2,20,CTRE21312
GREECE,CTRE2133,GREECE,Purchase Order,144858 BOII,O,LIM,38,20,30-10-2024,05-02-2025,45,4,1,30,CTRE21331
GREECE,CTRE2133,GREECE,Purchase Order,144887 BO,O,LIM,51,10,26-11-2024,05-02-2025,45,4,2,30,CTRE21332
GREECE,CTRE2133,GREECE,Purchase Order,144928 BOII,O,LIM,15,10,24-12-2024,26-02-2025,45,4,3,10,CTRE21333
GREECE,CTRE2133,GREECE,Purchase Order,144950,O,LIM,17,5,23-01-2025,25-04-2025,45,4,4,5,CTRE21334
GREECE,CTRE2136,GREECE,Purchase Order,144858 BOIII,O,LIM,1,5,30-10-2024,26-02-2025,5,1,1,5,CTRE21361
GREECE,CTRE2137,GREECE,Purchase Order,144918,O,AYD,169,20,18-12-2024,18-03-2025,20,1,1,20,CTRE21371
GREECE,CTRE2138,GREECE,Purchase Order,144949,O,IBERICA,133,2,21-01-2025,26-02-2025,2,1,1,2,CTRE21381
GREECE,CTRE2139,GREECE,Purchase Order,CEO20395-144920,O,CAP,28,2,18-12-2024,29-01-2025,4,2,1,2,CTRE21391
GREECE,CTRE2139,GREECE,Purchase Order,CEO20493-144953,O,CAP,218,2,23-01-2025,14-02-2025,4,2,2,2,CTRE21392
GREECE,CTRE2140,GREECE,Purchase Order,144963,O,AYD,218,20,27-01-2025,16-05-2025,20,1,1,20,CTRE21401
GREECE,CTRE2141,GREECE,Purchase Order,CSO488278_REPLEN,O,CAP,267,2,08-01-2025,07-02-2025,2,1,1,2,CTRE21411
GREECE,CTRE2144,GREECE,Purchase Order,144965,O,IBERICA,28,15,27-01-2025,26-02-2025,15,1,1,15,CTRE21441
GREECE,CTRE2147,GREECE,Purchase Order,144892 BO,O,AYD,134,20,27-11-2024,20-02-2025,20,1,1,20,CTRE21471
GREECE,CTRE2153,GREECE,Purchase Order,144628 BOV,O,FORMPART,1,6,10-05-2024,06-02-2025,12,2,1,12,CTRE21531
GREECE,CTRE2153,GREECE,Purchase Order,144842 BOII,O,FORMPART,4,6,18-10-2024,06-02-2025,12,2,2,12,CTRE21532
GREECE,CTRE2154,GREECE,Purchase Order,144883 BO,O,IBERICA,21,3,21-11-2024,26-02-2025,4,2,1,4,CTRE21541
GREECE,CTRE2154,GREECE,Purchase Order,144949,O,IBERICA,134,1,21-01-2025,26-02-2025,4,2,2,4,CTRE21542
GREECE,CTRE2157,GREECE,Purchase Order,CEO20495-144954b,O,CAP,191,1,23-01-2025,14-02-2025,1,1,1,1,CTRE21571
GREECE,CTRE2162,GREECE,Purchase Order,CSO492875_REPLEN,O,CAP,74,2,23-01-2025,07-02-2025,42,3,1,2,CTRE21621
GREECE,CTRE2162,GREECE,Purchase Order,144918,O,AYD,168,20,18-12-2024,18-03-2025,42,3,2,20,CTRE21622
GREECE,CTRE2162,GREECE,Purchase Order,144963,O,AYD,221,20,27-01-2025,16-05-2025,42,3,3,20,CTRE21623
GREECE,CTRE2164,GREECE,Purchase Order,144955,O,IBERICA,71,2,23-01-2025,26-02-2025,2,1,1,2,CTRE21641
GREECE,CTRE2165,GREECE,Purchase Order,CEO20493-144953,O,CAP,219,3,23-01-2025,14-02-2025,3,1,1,3,CTRE21651
GREECE,CTRE2167,GREECE,Purchase Order,CSO488278_REPLEN,O,CAP,268,1,08-01-2025,07-02-2025,1,1,1,1,CTRE21671
GREECE,CTRE2168,GREECE,Purchase Order,CSO488278_REPLEN,O,CAP,269,1,08-01-2025,07-02-2025,1,1,1,1,CTRE21681
GREECE,CTRE2169,GREECE,Purchase Order,144965,O,IBERICA,22,15,27-01-2025,26-02-2025,15,1,1,15,CTRE21691
GREECE,CTRE2170,GREECE,Purchase Order,CSO492875_REPLEN,O,CAP,75,1,23-01-2025,07-02-2025,8,5,1,1,CTRE21701
GREECE,CTRE2170,GREECE,Purchase Order,144844 BO,O,IBERICA,33,1,21-10-2024,26-02-2025,8,5,2,7,CTRE21702
GREECE,CTRE2170,GREECE,Purchase Order,144923 BO,O,IBERICA,8,2,19-12-2024,26-02-2025,8,5,3,7,CTRE21703
GREECE,CTRE2170,GREECE,Purchase Order,144883 BO,O,IBERICA,22,2,21-11-2024,26-02-2025,8,5,4,7,CTRE21704
GREECE,CTRE2170,GREECE,Purchase Order,144949,O,IBERICA,135,2,21-01-2025,26-02-2025,8,5,5,7,CTRE21705
GREECE,CTRE2176,GREECE,Purchase Order,144949,O,IBERICA,136,1,21-01-2025,26-02-2025,1,1,1,1,CTRE21761
