REC ID,DATE,DESCRIPTION,DOCUMENT NO,COMPANY NAME,PART NUMBER,UNIT PRICE,QTY,PRIORITY CODE,PRSYPAPPSEC,CURRENT STOCK,SALES ORDERS,BACKORDER,CUSTOMER TOTAL BO QTY,SALES-BACK ORDER,ACTUAL STOCK,ETA,FINAL PO QTY,NUMBER OF DAYS ETA,RELEASE,NOTE
904661.0,19-11-2024,NON EUR1 BRAKE PAD,206306.0,(GAZ) COMLINE IRELAND LIMITED,CBP32235,12.82,2.0,SLOW,0.0,49.0,9.0,2.0,5.0,15.0,40.0,2025-03-26,54.0,52.0,5.0,back/order/qty
902084.0,05-11-2024,NON EUR1 BRAKE PAD,203408.0,(GAZ) COMLINE IRELAND LIMITED,CBP32235,12.82,2.0,SLOW,0.0,49.0,9.0,2.0,5.0,15.0,40.0,2025-03-26,54.0,52.0,5.0,back/order/qty
912668.0,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP32234,12.14,4.0,SLOW,0.0,0.0,0.0,4.0,4.0,12.0,0.0,2025-02-07,14.0,5.0,0.0,done
912668.0,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP32235,12.82,1.0,SLOW,0.0,49.0,9.0,1.0,5.0,15.0,40.0,2025-03-26,54.0,52.0,5.0,back/order/qty
912668.0,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP32416,8.71,3.0,V-SLOW,0.0,5.0,3.0,3.0,6.0,13.0,2.0,2025-02-26,17.0,24.0,0.0,release after
894009.0,18-09-2024,NON EUR1 BRAKE PAD,192705.0,(GAZ) COMLINE IRELAND LIMITED,CBP32416,8.71,2.0,V-SLOW,0.0,5.0,3.0,2.0,6.0,13.0,2.0,2025-02-26,17.0,24.0,0.0,release after
906955.0,03-12-2024,NON EUR1 BRAKE PAD,209106.0,(GAZ) COMLINE IRELAND LIMITED,CBP32416,8.71,1.0,V-SLOW,0.0,5.0,3.0,1.0,6.0,13.0,2.0,2025-02-26,17.0,24.0,0.0,release after
890573.0,27-08-2024,NON EUR1 BRAKE PAD,189208.0,(GAZ) COMLINE IRELAND LIMITED,CBP06059,12.58,2.0,V-SLOW,0.0,54.0,5.0,2.0,9.0,12.0,49.0,2025-05-06,54.0,93.0,9.0,back/order/qty
853560.0,01-04-2024,NON EUR1 - BRAKE PAD,144706.0,(GAZ) COMLINE IRELAND LIMITED,CBP0309,6.53,2.0,OBS,0.0,2.0,0.0,2.0,2.0,2.0,2.0,,,,2.0,back/order/qty
902083.0,05-11-2024,NON EUR1 BRAKE PAD,203407.0,(GAZ) COMLINE IRELAND LIMITED,CBP06059,12.58,1.0,V-SLOW,0.0,54.0,5.0,1.0,9.0,12.0,49.0,2025-05-06,54.0,93.0,9.0,back/order/qty
898886.0,15-10-2024,NON EUR1 BRAKE PAD,199210.0,(GAZ) COMLINE IRELAND LIMITED,CBP06059,12.58,1.0,V-SLOW,0.0,54.0,5.0,1.0,9.0,12.0,49.0,2025-05-06,54.0,93.0,9.0,back/order/qty
900935.0,29-10-2024,NON EUR1 - BRAKE DISC+BRAKE PAD,202307.0,(GAZ) COMLINE IRELAND LIMITED,CBP06059,12.58,2.0,V-SLOW,0.0,54.0,5.0,2.0,9.0,12.0,49.0,2025-05-06,54.0,93.0,9.0,back/order/qty
912668.0,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP06059,12.58,3.0,V-SLOW,0.0,54.0,5.0,3.0,9.0,12.0,49.0,2025-05-06,54.0,93.0,9.0,back/order/qty
853560.0,01-04-2024,NON EUR1 - BRAKE PAD,144706.0,(GAZ) COMLINE IRELAND LIMITED,CBP0117,7.32,2.0,OBS,0.0,0.0,0.0,2.0,2.0,4.0,0.0,,,,0.0,done
902084.0,05-11-2024,NON EUR1 BRAKE PAD,203408.0,(GAZ) COMLINE IRELAND LIMITED,CBP3841,6.53,2.0,SLOW,0.0,0.0,0.0,2.0,2.0,10.0,0.0,2025-02-07,1.0,5.0,0.0,done
912668.0,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP01581,10.3,8.0,V-SLOW,0.0,0.0,0.0,8.0,8.0,9.0,0.0,2025-02-17,63.0,15.0,0.0,done
906955.0,03-12-2024,NON EUR1 BRAKE PAD,209106.0,(GAZ) COMLINE IRELAND LIMITED,CBP06027,11.36,1.0,V-SLOW,0.0,0.0,0.0,1.0,1.0,18.0,0.0,2025-03-26,54.0,52.0,0.0,done
880940.0,25-06-2024,NON EUR1 - BRAKE PAD,176810.0,(GAZ) COMLINE IRELAND LIMITED,CBP12015,12.51,1.0,V-SLOW,0.0,0.0,0.0,1.0,1.0,3.0,0.0,,,,0.0,done
887243.0,30-07-2024,NON EUR1 BRAKE PAD,183808.0,(GAZ) COMLINE IRELAND LIMITED,CBP02335,7.76,3.0,V-SLOW,0.0,50.0,5.0,1.0,7.0,11.0,45.0,2025-05-06,54.0,93.0,7.0,back/order/qty
891555.0,03-09-2024,NON EUR1 BRAKE PAD,190306.0,(GAZ) COMLINE IRELAND LIMITED,CBP02335,7.76,2.0,V-SLOW,0.0,50.0,5.0,2.0,7.0,11.0,45.0,2025-05-06,54.0,93.0,7.0,back/order/qty
890573.0,27-08-2024,NON EUR1 BRAKE PAD,189208.0,(GAZ) COMLINE IRELAND LIMITED,CBP02335,7.76,2.0,V-SLOW,0.0,50.0,5.0,2.0,7.0,11.0,45.0,2025-05-06,54.0,93.0,7.0,back/order/qty
902083.0,05-11-2024,NON EUR1 BRAKE PAD,203407.0,(GAZ) COMLINE IRELAND LIMITED,CBP02335,7.76,1.0,V-SLOW,0.0,50.0,5.0,1.0,7.0,11.0,45.0,2025-05-06,54.0,93.0,7.0,back/order/qty
912668.0,16-01-2025,NON EUR1 BRAKE PAD,215111.0,(GAZ) COMLINE IRELAND LIMITED,CBP02335,7.76,1.0,V-SLOW,0.0,50.0,5.0,1.0,7.0,11.0,45.0,2025-05-06,54.0,93.0,7.0,back/order/qty
885441.0,19-07-2024,NON EUR1 - WBK,182001.0,(GAZ) COMLINE IRELAND LIMITED,CBK023,9.34,2.0,OBS,0.0,2.0,0.0,2.0,2.0,2.0,2.0,,,,2.0,back/order/qty
885441.0,19-07-2024,NON EUR1 - WBK,182001.0,(GAZ) COMLINE IRELAND LIMITED,CBK102,5.05,2.0,OBS,0.0,0.0,0.0,2.0,2.0,2.0,0.0,,,,0.0,done
912649.0,16-01-2025,NON EUR1 WBK+CV JOINT,215104.0,(GAZ) COMLINE IRELAND LIMITED,CBK208,7.21,1.0,FAST,0.0,39.0,0.0,1.0,1.0,1.0,39.0,2025-02-14,36.0,12.0,1.0,back/order/qty
912663.0,16-01-2025,NON EUR1 AIR FILTER,215108.0,(GAZ) COMLINE IRELAND LIMITED,EAF788,4.31,7.0,OBS,0.0,28.0,0.0,7.0,7.0,79.0,28.0,,,,7.0,back/order/qty
907013.0,03-12-2024,NON EUR1 AIR FILTER,209107.0,(GAZ) COMLINE IRELAND LIMITED,EAF1025,4.05,1.0,SLOW,0.0,29.0,29.0,1.0,1.0,147.0,0.0,2025-02-05,108.0,3.0,0.0,done
912663.0,16-01-2025,NON EUR1 AIR FILTER,215108.0,(GAZ) COMLINE IRELAND LIMITED,EAF1029,3.95,9.0,V-SLOW,0.0,9.0,6.0,9.0,9.0,30.0,3.0,2025-02-26,130.0,24.0,0.0,release after
912664.0,16-01-2025,NON EUR1 AIR FILTER + FUEL FILTER,215109.0,(GAZ) COMLINE IRELAND LIMITED,EAF976,5.68,5.0,V-SLOW,0.0,7.0,3.0,5.0,5.0,11.0,4.0,2025-02-14,20.0,12.0,0.0,release after
886188.0,23-07-2024,NON EUR1 AIR FILTER+CABIN FILTER,182611.0,(GAZ) COMLINE IRELAND LIMITED,EAF738,3.38,1.0,OBS,0.0,0.0,0.0,1.0,4.0,7.0,0.0,,,,0.0,done
887248.0,30-07-2024,NON EUR1 AIR FILTER+CABIN FILTER,183810.0,(GAZ) COMLINE IRELAND LIMITED,EAF738,3.38,2.0,OBS,0.0,0.0,0.0,2.0,4.0,7.0,0.0,,,,0.0,done
884778.0,16-07-2024,NON EUR1 AIR FILTER+CABIN FILTER,181207.0,(GAZ) COMLINE IRELAND LIMITED,EAF738,3.38,1.0,OBS,0.0,0.0,0.0,1.0,4.0,7.0,0.0,,,,0.0,done
912647.0,16-01-2025,EUR1 AIR FILTER + CABIN FILTER,215102.0,(GAZ) COMLINE IRELAND LIMITED,EAF604,2.95,1.0,OBS,0.0,0.0,0.0,1.0,1.0,26.0,0.0,,,,0.0,done
898889.0,15-10-2024,NON EUR1 AIR FILTER,199211.0,(GAZ) COMLINE IRELAND LIMITED,CDW12106,3.86,1.0,OBS,0.0,4.0,0.0,1.0,1.0,7.0,4.0,,,,1.0,back/order/qty
912647.0,16-01-2025,EUR1 AIR FILTER + CABIN FILTER,215102.0,(GAZ) COMLINE IRELAND LIMITED,EAF1041,6.41,2.0,V-SLOW,0.0,84.0,9.0,2.0,2.0,4.0,75.0,2025-02-07,8.0,5.0,2.0,back/order/qty
912647.0,16-01-2025,EUR1 AIR FILTER + CABIN FILTER,215102.0,(GAZ) COMLINE IRELAND LIMITED,EKF111,3.41,2.0,OBS,0.0,5.0,0.0,2.0,7.0,7.0,5.0,,,,5.0,actual-stock
906950.0,03-12-2024,EUR1 CABIN FILTER,209102.0,(GAZ) COMLINE IRELAND LIMITED,EKF111,3.41,3.0,OBS,0.0,5.0,0.0,3.0,7.0,7.0,5.0,,,,5.0,actual-stock
890566.0,27-08-2024,EUR1 CABIN FILTER,189202.0,(GAZ) COMLINE IRELAND LIMITED,EKF111,3.41,2.0,OBS,0.0,5.0,0.0,2.0,7.0,7.0,5.0,,,,5.0,actual-stock
912647.0,16-01-2025,EUR1 AIR FILTER + CABIN FILTER,215102.0,(GAZ) COMLINE IRELAND LIMITED,EKF422A,2.89,2.0,FAST,0.0,448.0,4.0,2.0,2.0,339.0,444.0,2025-02-06,450.0,4.0,2.0,back/order/qty
853551.0,01-04-2024,EUR1 - AIR FILTER+CABIN FILTER,144702.0,(GAZ) COMLINE IRELAND LIMITED,EKF383A,6.38,3.0,OBS,0.0,0.0,0.0,3.0,3.0,16.0,0.0,,,,0.0,done
912664.0,16-01-2025,NON EUR1 AIR FILTER + FUEL FILTER,215109.0,(GAZ) COMLINE IRELAND LIMITED,EFF012,0.51,30.0,SLOW,0.0,11.0,0.0,30.0,30.0,122.0,11.0,2025-02-14,297.0,12.0,0.0,release after
884781.0,16-07-2024,NON EUR1 FUEL FILTER+OIL FILTER,181208.0,(GAZ) COMLINE IRELAND LIMITED,EFF314D,17.44,10.0,V-SLOW,0.0,0.0,0.0,10.0,38.0,144.0,0.0,2025-01-29,180.0,-4.0,0.0,done
887251.0,30-07-2024,NON EUR1 FUEL FILTER+OIL FILTER,183811.0,(GAZ) COMLINE IRELAND LIMITED,EFF314D,17.44,13.0,V-SLOW,0.0,0.0,0.0,13.0,38.0,144.0,0.0,2025-01-29,180.0,-4.0,0.0,done
890577.0,27-08-2024,NON EUR1 FUEL FILTER,189212.0,(GAZ) COMLINE IRELAND LIMITED,EFF314D,17.44,14.0,V-SLOW,0.0,0.0,0.0,14.0,38.0,144.0,0.0,2025-01-29,180.0,-4.0,0.0,done
891562.0,03-09-2024,NON EUR1 FUEL FILTER+CABIN FILTER,190309.0,(GAZ) COMLINE IRELAND LIMITED,EFF314D,17.44,1.0,V-SLOW,0.0,0.0,0.0,1.0,38.0,144.0,0.0,2025-01-29,180.0,-4.0,0.0,done
912658.0,16-01-2025,NON EUR1 OIL FILTER + CABIN FILTER,215107.0,(GAZ) COMLINE IRELAND LIMITED,EOF011,2.54,7.0,SLOW,0.0,6.0,0.0,7.0,7.0,166.0,6.0,2025-02-14,150.0,12.0,6.0,actual-stock
912669.0,16-01-2025,TUR STSUP,215112.0,(GAZ) COMLINE IRELAND LIMITED,CCA2471R,12.23,1.0,SPECIAL,0.0,2.0,0.0,1.0,4.0,7.0,2.0,2025-02-26,4.0,24.0,2.0,actual-stock
907025.0,03-12-2024,TUR STSUP,209111.0,(GAZ) COMLINE IRELAND LIMITED,CCA2471R,12.23,3.0,SPECIAL,0.0,2.0,0.0,3.0,4.0,7.0,2.0,2025-02-26,4.0,24.0,2.0,actual-stock
902090.0,05-11-2024,TUR STSUP,203413.0,(GAZ) COMLINE IRELAND LIMITED,CCA1489L,35.63,1.0,V-SLOW,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2025-01-29,1.0,-4.0,0.0,done
912669.0,16-01-2025,TUR STSUP,215112.0,(GAZ) COMLINE IRELAND LIMITED,CCA2249,23.85,6.0,V-SLOW,0.0,0.0,0.0,6.0,6.0,6.0,0.0,2025-02-14,8.0,12.0,0.0,done
904670.0,19-11-2024,TUR STSUP,206311.0,(GAZ) COMLINE IRELAND LIMITED,CCA2248,41.69,1.0,SLOW,0.0,0.0,0.0,1.0,1.0,15.0,0.0,2025-05-16,10.0,103.0,0.0,done
907025.0,03-12-2024,TUR STSUP,209111.0,(GAZ) COMLINE IRELAND LIMITED,CCA2380R,21.54,1.0,V-SLOW,0.0,0.0,0.0,1.0,2.0,8.0,0.0,2025-03-18,10.0,44.0,0.0,done
912669.0,16-01-2025,TUR STSUP,215112.0,(GAZ) COMLINE IRELAND LIMITED,CCA2380R,21.54,1.0,V-SLOW,0.0,0.0,0.0,1.0,2.0,8.0,0.0,2025-03-18,10.0,44.0,0.0,done
912669.0,16-01-2025,TUR STSUP,215112.0,(GAZ) COMLINE IRELAND LIMITED,CCA2081,38.24,1.0,V-SLOW,0.0,4.0,0.0,1.0,4.0,4.0,4.0,2025-02-26,3.0,24.0,4.0,back/order/qty
907025.0,03-12-2024,TUR STSUP,209111.0,(GAZ) COMLINE IRELAND LIMITED,CCA2081,38.24,4.0,V-SLOW,0.0,4.0,0.0,3.0,4.0,4.0,4.0,2025-02-26,3.0,24.0,4.0,back/order/qty
902090.0,05-11-2024,TUR STSUP,203413.0,(GAZ) COMLINE IRELAND LIMITED,CCA2287R,48.73,1.0,V-SLOW,0.0,0.0,0.0,1.0,3.0,7.0,0.0,,,,0.0,done
898899.0,15-10-2024,TUR STSUP,199217.0,(GAZ) COMLINE IRELAND LIMITED,CCA2287R,48.73,1.0,V-SLOW,0.0,0.0,0.0,1.0,3.0,7.0,0.0,,,,0.0,done
894018.0,18-09-2024,TUR - STSUP,192709.0,(GAZ) COMLINE IRELAND LIMITED,CCA2287R,48.73,2.0,V-SLOW,0.0,0.0,0.0,1.0,3.0,7.0,0.0,,,,0.0,done
907025.0,03-12-2024,TUR STSUP,209111.0,(GAZ) COMLINE IRELAND LIMITED,CCA2141,27.86,3.0,V-SLOW,0.0,6.0,0.0,1.0,1.0,1.0,6.0,,,,1.0,back/order/qty
900951.0,29-10-2024,TUR - STSUP,202311.0,(GAZ) COMLINE IRELAND LIMITED,CCA2256,16.84,9.0,V-SLOW,0.0,0.0,0.0,1.0,1.0,5.0,0.0,2025-02-20,10.0,18.0,0.0,done
912669.0,16-01-2025,TUR STSUP,215112.0,(GAZ) COMLINE IRELAND LIMITED,CCA2372R,12.51,2.0,SPECIAL,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2025-02-07,1.0,5.0,1.0,actual-stock
912669.0,16-01-2025,TUR STSUP,215112.0,(GAZ) COMLINE IRELAND LIMITED,CCA1372L,12.51,8.0,SPECIAL,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2025-02-07,8.0,5.0,1.0,back/order/qty
912669.0,16-01-2025,TUR STSUP,215112.0,(GAZ) COMLINE IRELAND LIMITED,CCA1162,9.89,1.0,SLOW,0.0,0.0,0.0,1.0,9.0,33.0,0.0,2025-02-20,15.0,18.0,0.0,done
900951.0,29-10-2024,TUR - STSUP,202311.0,(GAZ) COMLINE IRELAND LIMITED,CCA1162,9.89,8.0,SLOW,0.0,0.0,0.0,8.0,9.0,33.0,0.0,2025-02-20,15.0,18.0,0.0,done
890579.0,27-08-2024,TUR STSUP,189214.0,(GAZ) COMLINE IRELAND LIMITED,CCA2162,9.89,2.0,SLOW,0.0,0.0,0.0,2.0,19.0,43.0,0.0,,,,0.0,done
888433.0,06-08-2024,TUR STSUP,185010.0,(GAZ) COMLINE IRELAND LIMITED,CCA2162,9.89,5.0,SLOW,0.0,0.0,0.0,5.0,19.0,43.0,0.0,,,,0.0,done
887252.0,30-07-2024,TUR STSUP,183812.0,(GAZ) COMLINE IRELAND LIMITED,CCA2162,9.89,3.0,SLOW,0.0,0.0,0.0,3.0,19.0,43.0,0.0,,,,0.0,done
877443.0,04-06-2024,TUR - STSUP,173413.0,(GAZ) COMLINE IRELAND LIMITED,CCA2162,9.89,7.0,SLOW,0.0,0.0,0.0,7.0,19.0,43.0,0.0,,,,0.0,done
912669.0,16-01-2025,TUR STSUP,215112.0,(GAZ) COMLINE IRELAND LIMITED,CCA2162,9.89,2.0,SLOW,0.0,0.0,0.0,2.0,19.0,43.0,0.0,,,,0.0,done
,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,0.0,done
,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,,0.0,done
