standardcode,partnumber,customercode,customername,targetdate,status,2023-customer-sales,2024-customer-sales,number-of-customer-target,number-of-part-number-target,sales-after-target,total-sales-after-first-target
LVFL771PIONEERAUTO,LVFL771,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
VCF173PIONEERAUTO,VCF173,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,3,0,
LVFA1414PIONEERAUTO,LVFA1414,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,1,0,
VCF197PIONEERAUTO,VCF197,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,2,0,
LVFA1502PIONEERAUTO,LVFA1502,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VCF408PIONEERAUTO,VCF408,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,1,0,
VFA1113PIONEERAUTO,VFA1113,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFA1018PIONEERAUTO,VFA1018,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
VFA1208PIONEERAUTO,VFA1208,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
LVCF582PIONEERAUTO,LVCF582,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
LVFL810PIONEERAUTO,LVFL810,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
LVCF595PIONEERAUTO,LVCF595,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,2,0,
LVFF710PIONEERAUTO,LVFF710,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFF408PIONEERAUTO,VFF408,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
LVFF747PIONEERAUTO,LVFF747,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFA842PIONEERAUTO,VFA842,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
VFA1128PIONEERAUTO,VFA1128,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFL485PIONEERAUTO,VFL485,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
LVCF574PIONEERAUTO,LVCF574,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
VFA1000PIONEERAUTO,VFA1000,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
LVCF523PIONEERAUTO,LVCF523,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFA1055PIONEERAUTO,VFA1055,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFA56PIONEERAUTO,VFA56,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
LVFA1434PIONEERAUTO,LVFA1434,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,3,0,
VFA1103PIONEERAUTO,VFA1103,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,1,0,
VFF541PIONEERAUTO,VFF541,PIONEERAUTO,MP Auto,,No Discount,0,0,1,3,0,
LVFL774PIONEERAUTO,LVFL774,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,1,0,
VFL330PIONEERAUTO,VFL330,PIONEERAUTO,MP Auto,,No Discount,0,0,1,5,0,
LVFL803PIONEERAUTO,LVFL803,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
VCF159PIONEERAUTO,VCF159,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,1,0,
VFL467PIONEERAUTO,VFL467,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
VCF241PIONEERAUTO,VCF241,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFF165PIONEERAUTO,VFF165,PIONEERAUTO,MP Auto,,No Discount,0,0,1,3,0,
LVFF707PIONEERAUTO,LVFF707,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
LVCF546PIONEERAUTO,LVCF546,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
LVFA1449PIONEERAUTO,LVFA1449,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFA1017PIONEERAUTO,VFA1017,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,1,0,
LVFA1403PIONEERAUTO,LVFA1403,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
LVFL842PIONEERAUTO,LVFL842,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VCF414PIONEERAUTO,VCF414,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
VFA925PIONEERAUTO,VFA925,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
VFA1013PIONEERAUTO,VFA1013,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFF457PIONEERAUTO,VFF457,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VCF354PIONEERAUTO,VCF354,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFL441PIONEERAUTO,VFL441,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VCF335PIONEERAUTO,VCF335,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VCF142PIONEERAUTO,VCF142,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
VFA1054PIONEERAUTO,VFA1054,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,1,0,
VCF340PIONEERAUTO,VCF340,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFL217PIONEERAUTO,VFL217,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
VFA1094PIONEERAUTO,VFA1094,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
LVFL757PIONEERAUTO,LVFL757,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,1,0,
LVFF692PIONEERAUTO,LVFF692,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,2,0,
LVFA1495PIONEERAUTO,LVFA1495,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,2,0,
VCF367PIONEERAUTO,VCF367,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,1,0,
VFA32PIONEERAUTO,VFA32,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,1,0,
VFA1081PIONEERAUTO,VFA1081,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
LVCF530PIONEERAUTO,LVCF530,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFA519PIONEERAUTO,VFA519,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
LVFA1452PIONEERAUTO,LVFA1452,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFA18PIONEERAUTO,VFA18,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFL292PIONEERAUTO,VFL292,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFA1014PIONEERAUTO,VFA1014,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFA906PIONEERAUTO,VFA906,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
VFA1007PIONEERAUTO,VFA1007,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFA24PIONEERAUTO,VFA24,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFF105PIONEERAUTO,VFF105,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
LVFA1419PIONEERAUTO,LVFA1419,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFL506PIONEERAUTO,VFL506,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFL439PIONEERAUTO,VFL439,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VCF204PIONEERAUTO,VCF204,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFF422PIONEERAUTO,VFF422,PIONEERAUTO,MP Auto,,No Discount,0,0,1,3,0,
VCF239PIONEERAUTO,VCF239,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
VFL525PIONEERAUTO,VFL525,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
VFF522PIONEERAUTO,VFF522,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
VFA46PIONEERAUTO,VFA46,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,1,0,
VFL480PIONEERAUTO,VFL480,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
VCF152PIONEERAUTO,VCF152,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
VFL497PIONEERAUTO,VFL497,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFA1137PIONEERAUTO,VFA1137,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,2,0,
VCF394PIONEERAUTO,VCF394,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
VFL524PIONEERAUTO,VFL524,PIONEERAUTO,MP Auto,,No Discount,0,0,1,3,0,
VFF505PIONEERAUTO,VFF505,PIONEERAUTO,MP Auto,,No Discount,0,0,1,3,0,
VCF211PIONEERAUTO,VCF211,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
LVFA1538PIONEERAUTO,LVFA1538,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,1,0,
VFA889PIONEERAUTO,VFA889,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,2,0,
VFA726PIONEERAUTO,VFA726,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
LVFA1558PIONEERAUTO,LVFA1558,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
LVCF589PIONEERAUTO,LVCF589,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VCF244PIONEERAUTO,VCF244,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
LVFA1401PIONEERAUTO,LVFA1401,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,3,0,
VCF226PIONEERAUTO,VCF226,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFF307PIONEERAUTO,VFF307,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
VCF383PIONEERAUTO,VCF383,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VCF212PIONEERAUTO,VCF212,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
VFL442PIONEERAUTO,VFL442,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
LVCF571PIONEERAUTO,LVCF571,PIONEERAUTO,MP Auto,,No Discount,0,0,1,3,0,
VFL401PIONEERAUTO,VFL401,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFF539PIONEERAUTO,VFF539,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
VFL541PIONEERAUTO,VFL541,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
LVFL835PIONEERAUTO,LVFL835,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFF423PIONEERAUTO,VFF423,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
LVFF706PIONEERAUTO,LVFF706,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
VFL517PIONEERAUTO,VFL517,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
LVFA1505PIONEERAUTO,LVFA1505,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
VFA1238PIONEERAUTO,VFA1238,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFA139PIONEERAUTO,VFA139,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFL323PIONEERAUTO,VFL323,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VCF255PIONEERAUTO,VCF255,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
LVFA1578PIONEERAUTO,LVFA1578,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VCF238PIONEERAUTO,VCF238,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFA1234PIONEERAUTO,VFA1234,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
LVFF718PIONEERAUTO,LVFF718,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,3,0,
VFF571PIONEERAUTO,VFF571,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
LVFF695PIONEERAUTO,LVFF695,PIONEERAUTO,MP Auto,,No Discount,0,0,1,4,0,
VCF333PIONEERAUTO,VCF333,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFA85PIONEERAUTO,VFA85,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFA1197PIONEERAUTO,VFA1197,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,1,0,
LVCF512PIONEERAUTO,LVCF512,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,1,0,
LVFL765PIONEERAUTO,LVFL765,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,3,0,
VFF188PIONEERAUTO,VFF188,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
LVCF639PIONEERAUTO,LVCF639,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFL539PIONEERAUTO,VFL539,PIONEERAUTO,MP Auto,,No Discount,0,0,1,3,0,
VFA1114PIONEERAUTO,VFA1114,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,1,0,
VFL545PIONEERAUTO,VFL545,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,4,0,
VFL415PIONEERAUTO,VFL415,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VCF127PIONEERAUTO,VCF127,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VCF172PIONEERAUTO,VCF172,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFF340PIONEERAUTO,VFF340,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFF475PIONEERAUTO,VFF475,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFA1010PIONEERAUTO,VFA1010,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
VFL569PIONEERAUTO,VFL569,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
LVFL756PIONEERAUTO,LVFL756,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
VFA1172PIONEERAUTO,VFA1172,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,2,0,
LVFL792PIONEERAUTO,LVFL792,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
LVCF590PIONEERAUTO,LVCF590,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
LVCF520PIONEERAUTO,LVCF520,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,4,0,
VFA33PIONEERAUTO,VFA33,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFL399PIONEERAUTO,VFL399,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFA31PIONEERAUTO,VFA31,PIONEERAUTO,MP Auto,,No Discount,0,0,1,3,0,
VFL367PIONEERAUTO,VFL367,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
VFL561PIONEERAUTO,VFL561,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
LVCF552PIONEERAUTO,LVCF552,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
VFL117PIONEERAUTO,VFL117,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VCF413PIONEERAUTO,VCF413,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFL496PIONEERAUTO,VFL496,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFL522PIONEERAUTO,VFL522,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
LVFA1423PIONEERAUTO,LVFA1423,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,2,0,
LVCF526PIONEERAUTO,LVCF526,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFL431PIONEERAUTO,VFL431,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VCF355PIONEERAUTO,VCF355,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
VFA15PIONEERAUTO,VFA15,PIONEERAUTO,MP Auto,,No Discount,0,0,1,3,0,
LVFA1539PIONEERAUTO,LVFA1539,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFF561PIONEERAUTO,VFF561,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,4,0,
LVFL790PIONEERAUTO,LVFL790,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
LVCF656PIONEERAUTO,LVCF656,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,1,0,
VFL438PIONEERAUTO,VFL438,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,5,0,
LVCF623PIONEERAUTO,LVCF623,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFA1019PIONEERAUTO,VFA1019,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
LVFA1469PIONEERAUTO,LVFA1469,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,1,0,
LVCF564PIONEERAUTO,LVCF564,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
LVFA1570PIONEERAUTO,LVFA1570,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFA1214PIONEERAUTO,VFA1214,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFF498PIONEERAUTO,VFF498,PIONEERAUTO,MP Auto,,No Discount,0,0,1,3,0,
VFF458PIONEERAUTO,VFF458,PIONEERAUTO,MP Auto,,No Discount,0,0,1,3,0,
VFA744PIONEERAUTO,VFA744,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,3,0,
VFA1175PIONEERAUTO,VFA1175,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
LVFA1574PIONEERAUTO,LVFA1574,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
LVFF683PIONEERAUTO,LVFF683,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,3,0,
LVFA1535PIONEERAUTO,LVFA1535,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFL483PIONEERAUTO,VFL483,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
LVFL775PIONEERAUTO,LVFL775,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,3,0,
VFF538PIONEERAUTO,VFF538,PIONEERAUTO,MP Auto,,No Discount,0,0,1,4,0,
LVFL798PIONEERAUTO,LVFL798,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,3,0,
LVCF559PIONEERAUTO,LVCF559,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
LVFL741PIONEERAUTO,LVFL741,PIONEERAUTO,MP Auto,,No Discount,0,0,1,4,0,
VFF510PIONEERAUTO,VFF510,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,1,0,
LVCF579PIONEERAUTO,LVCF579,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,5,0,
VFA97PIONEERAUTO,VFA97,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
VFF134PIONEERAUTO,VFF134,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
VFA1111PIONEERAUTO,VFA1111,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VCF240PIONEERAUTO,VCF240,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VCF184PIONEERAUTO,VCF184,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFL417PIONEERAUTO,VFL417,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VCF249PIONEERAUTO,VCF249,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
LVCF535PIONEERAUTO,LVCF535,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFA1033PIONEERAUTO,VFA1033,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
LVFL824PIONEERAUTO,LVFL824,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
LVFA1441PIONEERAUTO,LVFA1441,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
LVCF549PIONEERAUTO,LVCF549,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
VFA1051PIONEERAUTO,VFA1051,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFA646PIONEERAUTO,VFA646,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
LVCF617PIONEERAUTO,LVCF617,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
LVFA1506PIONEERAUTO,LVFA1506,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,2,0,
VFL332PIONEERAUTO,VFL332,PIONEERAUTO,MP Auto,,No Discount,0,0,1,3,0,
VFA1135PIONEERAUTO,VFA1135,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,3,0,
LVFL768PIONEERAUTO,LVFL768,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
VCF218PIONEERAUTO,VCF218,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
VFL361PIONEERAUTO,VFL361,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFF189PIONEERAUTO,VFF189,PIONEERAUTO,MP Auto,,No Discount,0,0,1,3,0,
LVFL786PIONEERAUTO,LVFL786,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,1,0,
VCF390PIONEERAUTO,VCF390,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFA1073PIONEERAUTO,VFA1073,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VCF107PIONEERAUTO,VCF107,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFF154PIONEERAUTO,VFF154,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFL516PIONEERAUTO,VFL516,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,3,0,
LVCF607PIONEERAUTO,LVCF607,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFF483PIONEERAUTO,VFF483,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFL177PIONEERAUTO,VFL177,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFL510PIONEERAUTO,VFL510,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
VFA1005PIONEERAUTO,VFA1005,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
VFL282PIONEERAUTO,VFL282,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
LVFL808PIONEERAUTO,LVFL808,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,3,0,
VFA1065PIONEERAUTO,VFA1065,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,2,0,
VFA303PIONEERAUTO,VFA303,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
VFF378PIONEERAUTO,VFF378,PIONEERAUTO,MP Auto,,No Discount,0,0,1,3,0,
LVFL742PIONEERAUTO,LVFL742,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,1,0,
VCF165PIONEERAUTO,VCF165,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
LVFL745PIONEERAUTO,LVFL745,PIONEERAUTO,MP Auto,,No Discount,0,0,1,1,0,
VFA734PIONEERAUTO,VFA734,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
LVFA1426PIONEERAUTO,LVFA1426,PIONEERAUTO,MP Auto,,Target Accepted,0,0,1,1,0,
LVFA1494PIONEERAUTO,LVFA1494,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
VFL220PIONEERAUTO,VFL220,PIONEERAUTO,MP Auto,,No Discount,0,0,1,2,0,
LVFL778PIONEERAUTO,LVFL778,PIONEERAUTO,MP Auto,,Best Offered,0,0,1,1,0,
LVFF803AUTOPLSIA,LVFF803,AUTOPLSIA,AUTO PLUS ,,Best Offered,0,2,1,1,2,
LVFF818AUTOPLSIA,LVFF818,AUTOPLSIA,AUTO PLUS ,,Best Offered,0,0,1,1,0,
LVBD1911AUTOPLSIA,LVBD1911,AUTOPLSIA,AUTO PLUS ,,Best Offered,0,2,1,2,2,
LVBD1593AUTOPLSIA,LVBD1593,AUTOPLSIA,AUTO PLUS ,,No Discount,0,0,1,1,0,
LVBE362ZAUTOPLSIA,LVBE362Z,AUTOPLSIA,AUTO PLUS ,,No Discount,0,4,1,1,4,
LVSA1838AUTOPLSIA,LVSA1838,AUTOPLSIA,AUTO PLUS ,,Best Offered,0,0,1,1,0,
LVSA1839AUTOPLSIA,LVSA1839,AUTOPLSIA,AUTO PLUS ,,Best Offered,0,0,1,1,0,
LVSA1657AUTOPLSIA,LVSA1657,AUTOPLSIA,AUTO PLUS ,,Target Accepted,0,1,1,4,1,
LVSA1658AUTOPLSIA,LVSA1658,AUTOPLSIA,AUTO PLUS ,,Target Accepted,0,0,1,4,0,
LVSA1495AUTOPLSIA,LVSA1495,AUTOPLSIA,AUTO PLUS ,,Best Offered,0,1,1,1,1,
LVSA1496AUTOPLSIA,LVSA1496,AUTOPLSIA,AUTO PLUS ,,Best Offered,0,2,1,1,2,
LVSK1282AUTOPLSIA,LVSK1282,AUTOPLSIA,AUTO PLUS ,,Best Offered,0,2,1,1,2,
VSL722AUTOPLSIA,VSL722,AUTOPLSIA,AUTO PLUS ,,Best Offered,0,20,1,1,20,
LVBW1259AUTOPLSIA,LVBW1259,AUTOPLSIA,AUTO PLUS ,,Target Accepted,0,8,4,5,8,
LVBW1621AUTOPLSIA,LVBW1621,AUTOPLSIA,AUTO PLUS ,,Target Accepted,0,0,2,2,0,
VFF538AUTOPLSIA,VFF538,AUTOPLSIA,AUTO PLUS ,,No Discount,6,4,2,4,4,
VFF544AUTOPLSIA,VFF544,AUTOPLSIA,AUTO PLUS ,,No Discount,0,4,2,2,2,
LVCF661AUTOPLSIA,LVCF661,AUTOPLSIA,AUTO PLUS ,,Best Offered,4,12,1,1,12,
LVFF774AUTOPLSIA,LVFF774,AUTOPLSIA,AUTO PLUS ,,No Discount,0,2,1,1,2,
LVBD1294ZAUTOPLSIA,LVBD1294Z,AUTOPLSIA,AUTO PLUS ,,No Discount,0,0,2,2,0,
LVBD1849AUTOPLSIA,LVBD1849,AUTOPLSIA,AUTO PLUS ,,Best Offered,0,8,2,2,8,
LVBD1302ZAUTOPLSIA,LVBD1302Z,AUTOPLSIA,AUTO PLUS ,,Best Offered,0,4,1,1,4,
LVBD1341ZAUTOPLSIA,LVBD1341Z,AUTOPLSIA,AUTO PLUS ,,Best Offered,0,0,1,1,0,
LVBD1518AUTOPLSIA,LVBD1518,AUTOPLSIA,AUTO PLUS ,,No Discount,0,0,1,1,0,
LVBD1786AUTOPLSIA,LVBD1786,AUTOPLSIA,AUTO PLUS ,,No Discount,0,0,1,1,0,
LVBD1973AUTOPLSIA,LVBD1973,AUTOPLSIA,AUTO PLUS ,,Best Offered,0,4,1,2,4,
LVBE363AUTOPLSIA,LVBE363,AUTOPLSIA,AUTO PLUS ,,Target Accepted,0,2,1,1,2,
LVBD1110ZAUTOPLSIA,LVBD1110Z,AUTOPLSIA,AUTO PLUS ,,No Discount,0,0,1,1,0,
LVXL1751AUTOPLSIA,LVXL1751,AUTOPLSIA,AUTO PLUS ,,Best Offered,0,14,1,4,14,
LVXL1791AUTOPLSIA,LVXL1791,AUTOPLSIA,AUTO PLUS ,,Target Accepted,0,10,1,2,10,
